type,breed,dog_image_name
train,003.Airedale_terrier,Airedale_terrier_00209.jpg
train,003.Airedale_terrier,Airedale_terrier_00164.jpg
train,003.Airedale_terrier,Airedale_terrier_00191.jpg
train,003.Airedale_terrier,Airedale_terrier_00218.jpg
train,003.Airedale_terrier,Airedale_terrier_00173.jpg
train,003.Airedale_terrier,Airedale_terrier_00197.jpg
train,003.Airedale_terrier,Airedale_terrier_00188.jpg
train,003.Airedale_terrier,Airedale_terrier_00180.jpg
train,003.Airedale_terrier,Airedale_terrier_00162.jpg
train,003.Airedale_terrier,Airedale_terrier_00216.jpg
train,003.Airedale_terrier,Airedale_terrier_00171.jpg
train,003.Airedale_terrier,Airedale_terrier_00203.jpg
train,003.Airedale_terrier,Airedale_terrier_00212.jpg
train,003.Airedale_terrier,Airedale_terrier_00184.jpg
train,003.Airedale_terrier,Airedale_terrier_00193.jpg
train,003.Airedale_terrier,Airedale_terrier_00157.jpg
train,003.Airedale_terrier,Airedale_terrier_00196.jpg
train,003.Airedale_terrier,Airedale_terrier_00187.jpg
train,003.Airedale_terrier,Airedale_terrier_00169.jpg
train,003.Airedale_terrier,Airedale_terrier_00161.jpg
train,003.Airedale_terrier,Airedale_terrier_00170.jpg
train,003.Airedale_terrier,Airedale_terrier_00215.jpg
train,003.Airedale_terrier,Airedale_terrier_00202.jpg
train,003.Airedale_terrier,Airedale_terrier_00211.jpg
train,003.Airedale_terrier,Airedale_terrier_00165.jpg
train,003.Airedale_terrier,Airedale_terrier_00156.jpg
train,003.Airedale_terrier,Airedale_terrier_00192.jpg
train,003.Airedale_terrier,Airedale_terrier_00174.jpg
train,003.Airedale_terrier,Airedale_terrier_00198.jpg
train,003.Airedale_terrier,Airedale_terrier_00200.jpg
train,003.Airedale_terrier,Airedale_terrier_00189.jpg
train,003.Airedale_terrier,Airedale_terrier_00181.jpg
train,003.Airedale_terrier,Airedale_terrier_00163.jpg
train,003.Airedale_terrier,Airedale_terrier_00154.jpg
train,003.Airedale_terrier,Airedale_terrier_00190.jpg
train,003.Airedale_terrier,Airedale_terrier_00172.jpg
train,003.Airedale_terrier,Airedale_terrier_00217.jpg
train,003.Airedale_terrier,Airedale_terrier_00204.jpg
train,003.Airedale_terrier,Airedale_terrier_00213.jpg
train,003.Airedale_terrier,Airedale_terrier_00185.jpg
train,003.Airedale_terrier,Airedale_terrier_00167.jpg
train,003.Airedale_terrier,Airedale_terrier_00158.jpg
train,003.Airedale_terrier,Airedale_terrier_00194.jpg
train,003.Airedale_terrier,Airedale_terrier_00176.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05739.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05748.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05704.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05722.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05731.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05700.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05708.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05744.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05726.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05717.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05735.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05706.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05724.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05760.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05715.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05751.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05702.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05720.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05711.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05728.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05755.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05737.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05758.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05741.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05705.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05723.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05750.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05714.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05732.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05710.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05745.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05709.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05727.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05754.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05718.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05736.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05743.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05707.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05761.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05725.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05752.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05716.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05734.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05703.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05721.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05712.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05730.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05747.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05729.jpg
train,084.Icelandic_sheepdog,Icelandic_sheepdog_05756.jpg
train,122.Pointer,Pointer_07811.jpg
train,122.Pointer,Pointer_07820.jpg
train,122.Pointer,Pointer_07837.jpg
train,122.Pointer,Pointer_07819.jpg
train,122.Pointer,Pointer_07828.jpg
train,122.Pointer,Pointer_07833.jpg
train,122.Pointer,Pointer_07815.jpg
train,122.Pointer,Pointer_07806.jpg
train,122.Pointer,Pointer_07842.jpg
train,122.Pointer,Pointer_07824.jpg
train,122.Pointer,Pointer_07813.jpg
train,122.Pointer,Pointer_07804.jpg
train,122.Pointer,Pointer_07840.jpg
train,122.Pointer,Pointer_07822.jpg
train,122.Pointer,Pointer_07839.jpg
train,122.Pointer,Pointer_07835.jpg
train,122.Pointer,Pointer_07817.jpg
train,122.Pointer,Pointer_07830.jpg
train,122.Pointer,Pointer_07829.jpg
train,122.Pointer,Pointer_07816.jpg
train,122.Pointer,Pointer_07843.jpg
train,122.Pointer,Pointer_07807.jpg
train,122.Pointer,Pointer_07825.jpg
train,122.Pointer,Pointer_07832.jpg
train,122.Pointer,Pointer_07814.jpg
train,122.Pointer,Pointer_07841.jpg
train,122.Pointer,Pointer_07805.jpg
train,122.Pointer,Pointer_07823.jpg
train,122.Pointer,Pointer_07836.jpg
train,122.Pointer,Pointer_07818.jpg
train,122.Pointer,Pointer_07809.jpg
train,122.Pointer,Pointer_07810.jpg
train,098.Leonberger,Leonberger_06599.jpg
train,098.Leonberger,Leonberger_06601.jpg
train,098.Leonberger,Leonberger_06610.jpg
train,098.Leonberger,Leonberger_06582.jpg
train,098.Leonberger,Leonberger_06564.jpg
train,098.Leonberger,Leonberger_06573.jpg
train,098.Leonberger,Leonberger_06605.jpg
train,098.Leonberger,Leonberger_06614.jpg
train,098.Leonberger,Leonberger_06586.jpg
train,098.Leonberger,Leonberger_06568.jpg
train,098.Leonberger,Leonberger_06577.jpg
train,098.Leonberger,Leonberger_06603.jpg
train,098.Leonberger,Leonberger_06612.jpg
train,098.Leonberger,Leonberger_06593.jpg
train,098.Leonberger,Leonberger_06575.jpg
train,098.Leonberger,Leonberger_06580.jpg
train,098.Leonberger,Leonberger_06562.jpg
train,098.Leonberger,Leonberger_06607.jpg
train,098.Leonberger,Leonberger_06571.jpg
train,098.Leonberger,Leonberger_06616.jpg
train,098.Leonberger,Leonberger_06597.jpg
train,098.Leonberger,Leonberger_06579.jpg
train,098.Leonberger,Leonberger_06602.jpg
train,098.Leonberger,Leonberger_06611.jpg
train,098.Leonberger,Leonberger_06583.jpg
train,098.Leonberger,Leonberger_06565.jpg
train,098.Leonberger,Leonberger_06592.jpg
train,098.Leonberger,Leonberger_06574.jpg
train,098.Leonberger,Leonberger_06606.jpg
train,098.Leonberger,Leonberger_06561.jpg
train,098.Leonberger,Leonberger_06615.jpg
train,098.Leonberger,Leonberger_06570.jpg
train,098.Leonberger,Leonberger_06587.jpg
train,098.Leonberger,Leonberger_06596.jpg
train,098.Leonberger,Leonberger_06604.jpg
train,098.Leonberger,Leonberger_06613.jpg
train,098.Leonberger,Leonberger_06585.jpg
train,098.Leonberger,Leonberger_06567.jpg
train,098.Leonberger,Leonberger_06594.jpg
train,098.Leonberger,Leonberger_06581.jpg
train,098.Leonberger,Leonberger_06608.jpg
train,098.Leonberger,Leonberger_06563.jpg
train,098.Leonberger,Leonberger_06590.jpg
train,098.Leonberger,Leonberger_06589.jpg
train,098.Leonberger,Leonberger_06598.jpg
train,098.Leonberger,Leonberger_06600.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07966.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07993.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07962.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07980.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_08000.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07988.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07979.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07997.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07968.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07986.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07977.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07995.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07964.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07982.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07973.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07991.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07999.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07967.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07985.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07976.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07994.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07981.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_08001.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07972.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07990.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07989.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07998.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07961.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07970.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07969.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07987.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07978.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07965.jpg
train,125.Portuguese_water_dog,Portuguese_water_dog_07974.jpg
train,009.American_water_spaniel,American_water_spaniel_00634.jpg
train,009.American_water_spaniel,American_water_spaniel_00652.jpg
train,009.American_water_spaniel,American_water_spaniel_00643.jpg
train,009.American_water_spaniel,American_water_spaniel_00625.jpg
train,009.American_water_spaniel,American_water_spaniel_00630.jpg
train,009.American_water_spaniel,American_water_spaniel_00621.jpg
train,009.American_water_spaniel,American_water_spaniel_00638.jpg
train,009.American_water_spaniel,American_water_spaniel_00656.jpg
train,009.American_water_spaniel,American_water_spaniel_00647.jpg
train,009.American_water_spaniel,American_water_spaniel_00629.jpg
train,009.American_water_spaniel,American_water_spaniel_00636.jpg
train,009.American_water_spaniel,American_water_spaniel_00645.jpg
train,009.American_water_spaniel,American_water_spaniel_00627.jpg
train,009.American_water_spaniel,American_water_spaniel_00632.jpg
train,009.American_water_spaniel,American_water_spaniel_00650.jpg
train,009.American_water_spaniel,American_water_spaniel_00641.jpg
train,009.American_water_spaniel,American_water_spaniel_00623.jpg
train,009.American_water_spaniel,American_water_spaniel_00658.jpg
train,009.American_water_spaniel,American_water_spaniel_00649.jpg
train,009.American_water_spaniel,American_water_spaniel_00635.jpg
train,009.American_water_spaniel,American_water_spaniel_00653.jpg
train,009.American_water_spaniel,American_water_spaniel_00644.jpg
train,009.American_water_spaniel,American_water_spaniel_00626.jpg
train,009.American_water_spaniel,American_water_spaniel_00640.jpg
train,009.American_water_spaniel,American_water_spaniel_00622.jpg
train,009.American_water_spaniel,American_water_spaniel_00639.jpg
train,009.American_water_spaniel,American_water_spaniel_00657.jpg
train,009.American_water_spaniel,American_water_spaniel_00620.jpg
train,009.American_water_spaniel,American_water_spaniel_00637.jpg
train,009.American_water_spaniel,American_water_spaniel_00619.jpg
train,009.American_water_spaniel,American_water_spaniel_00628.jpg
train,009.American_water_spaniel,American_water_spaniel_00651.jpg
train,009.American_water_spaniel,American_water_spaniel_00660.jpg
train,009.American_water_spaniel,American_water_spaniel_00659.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04104.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04140.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04122.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04113.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04148.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04139.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04094.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04153.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04135.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04100.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04098.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04106.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04115.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04151.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04133.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04146.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04128.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04119.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04137.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04111.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04120.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04102.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04141.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04105.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04123.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04150.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04114.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04132.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04095.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04145.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04109.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04127.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04154.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04118.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04136.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04110.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04099.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04101.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04143.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04107.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04125.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04116.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04097.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04147.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04129.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04093.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04112.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04130.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04121.jpg
train,058.Dandie_dinmont_terrier,Dandie_dinmont_terrier_04103.jpg
train,115.Papillon,Papillon_07462.jpg
train,115.Papillon,Papillon_07507.jpg
train,115.Papillon,Papillon_07444.jpg
train,115.Papillon,Papillon_07471.jpg
train,115.Papillon,Papillon_07516.jpg
train,115.Papillon,Papillon_07453.jpg
train,115.Papillon,Papillon_07488.jpg
train,115.Papillon,Papillon_07479.jpg
train,115.Papillon,Papillon_07497.jpg
train,115.Papillon,Papillon_07475.jpg
train,115.Papillon,Papillon_07439.jpg
train,115.Papillon,Papillon_07493.jpg
train,115.Papillon,Papillon_07457.jpg
train,115.Papillon,Papillon_07512.jpg
train,115.Papillon,Papillon_07503.jpg
train,115.Papillon,Papillon_07464.jpg
train,115.Papillon,Papillon_07509.jpg
train,115.Papillon,Papillon_07482.jpg
train,115.Papillon,Papillon_07446.jpg
train,115.Papillon,Papillon_07473.jpg
train,115.Papillon,Papillon_07491.jpg
train,115.Papillon,Papillon_07455.jpg
train,115.Papillon,Papillon_07510.jpg
train,115.Papillon,Papillon_07501.jpg
train,115.Papillon,Papillon_07499.jpg
train,115.Papillon,Papillon_07486.jpg
train,115.Papillon,Papillon_07477.jpg
train,115.Papillon,Papillon_07459.jpg
train,115.Papillon,Papillon_07442.jpg
train,115.Papillon,Papillon_07505.jpg
train,115.Papillon,Papillon_07460.jpg
train,115.Papillon,Papillon_07508.jpg
train,115.Papillon,Papillon_07463.jpg
train,115.Papillon,Papillon_07481.jpg
train,115.Papillon,Papillon_07472.jpg
train,115.Papillon,Papillon_07490.jpg
train,115.Papillon,Papillon_07489.jpg
train,115.Papillon,Papillon_07500.jpg
train,115.Papillon,Papillon_07467.jpg
train,115.Papillon,Papillon_07449.jpg
train,115.Papillon,Papillon_07485.jpg
train,115.Papillon,Papillon_07476.jpg
train,115.Papillon,Papillon_07458.jpg
train,115.Papillon,Papillon_07494.jpg
train,115.Papillon,Papillon_07513.jpg
train,115.Papillon,Papillon_07450.jpg
train,115.Papillon,Papillon_07441.jpg
train,115.Papillon,Papillon_07504.jpg
train,115.Papillon,Papillon_07465.jpg
train,115.Papillon,Papillon_07447.jpg
train,115.Papillon,Papillon_07483.jpg
train,115.Papillon,Papillon_07474.jpg
train,115.Papillon,Papillon_07456.jpg
train,115.Papillon,Papillon_07492.jpg
train,115.Papillon,Papillon_07511.jpg
train,115.Papillon,Papillon_07502.jpg
train,115.Papillon,Papillon_07469.jpg
train,115.Papillon,Papillon_07478.jpg
train,115.Papillon,Papillon_07515.jpg
train,115.Papillon,Papillon_07470.jpg
train,115.Papillon,Papillon_07452.jpg
train,115.Papillon,Papillon_07443.jpg
train,115.Papillon,Papillon_07506.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00459.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00396.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00468.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00424.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00442.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00433.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00420.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00402.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00411.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00428.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00473.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00437.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00419.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00455.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00398.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00400.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00462.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00426.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00408.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00444.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00435.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00417.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00453.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00422.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00404.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00440.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00431.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00413.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00466.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00448.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00394.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00439.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00457.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00397.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00469.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00425.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00461.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00443.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00470.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00416.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00421.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00403.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00430.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00412.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00465.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00447.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00438.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00456.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00399.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00401.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00427.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00463.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00445.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00409.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00436.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00472.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00423.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00441.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00405.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00432.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00450.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00414.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00395.jpg
train,006.American_eskimo_dog,American_eskimo_dog_00458.jpg
train,041.Bullmastiff,Bullmastiff_02887.jpg
train,041.Bullmastiff,Bullmastiff_02878.jpg
train,041.Bullmastiff,Bullmastiff_02896.jpg
train,041.Bullmastiff,Bullmastiff_02915.jpg
train,041.Bullmastiff,Bullmastiff_02951.jpg
train,041.Bullmastiff,Bullmastiff_02933.jpg
train,041.Bullmastiff,Bullmastiff_02924.jpg
train,041.Bullmastiff,Bullmastiff_02942.jpg
train,041.Bullmastiff,Bullmastiff_02906.jpg
train,041.Bullmastiff,Bullmastiff_02911.jpg
train,041.Bullmastiff,Bullmastiff_02920.jpg
train,041.Bullmastiff,Bullmastiff_02902.jpg
train,041.Bullmastiff,Bullmastiff_02919.jpg
train,041.Bullmastiff,Bullmastiff_02874.jpg
train,041.Bullmastiff,Bullmastiff_02955.jpg
train,041.Bullmastiff,Bullmastiff_02937.jpg
train,041.Bullmastiff,Bullmastiff_02892.jpg
train,041.Bullmastiff,Bullmastiff_02883.jpg
train,041.Bullmastiff,Bullmastiff_02889.jpg
train,041.Bullmastiff,Bullmastiff_02898.jpg
train,041.Bullmastiff,Bullmastiff_02900.jpg
train,041.Bullmastiff,Bullmastiff_02917.jpg
train,041.Bullmastiff,Bullmastiff_02953.jpg
train,041.Bullmastiff,Bullmastiff_02935.jpg
train,041.Bullmastiff,Bullmastiff_02890.jpg
train,041.Bullmastiff,Bullmastiff_02926.jpg
train,041.Bullmastiff,Bullmastiff_02944.jpg
train,041.Bullmastiff,Bullmastiff_02908.jpg
train,041.Bullmastiff,Bullmastiff_02913.jpg
train,041.Bullmastiff,Bullmastiff_02931.jpg
train,041.Bullmastiff,Bullmastiff_02940.jpg
train,041.Bullmastiff,Bullmastiff_02957.jpg
train,041.Bullmastiff,Bullmastiff_02939.jpg
train,041.Bullmastiff,Bullmastiff_02894.jpg
train,041.Bullmastiff,Bullmastiff_02885.jpg
train,041.Bullmastiff,Bullmastiff_02888.jpg
train,041.Bullmastiff,Bullmastiff_02879.jpg
train,041.Bullmastiff,Bullmastiff_02916.jpg
train,041.Bullmastiff,Bullmastiff_02934.jpg
train,041.Bullmastiff,Bullmastiff_02925.jpg
train,041.Bullmastiff,Bullmastiff_02907.jpg
train,041.Bullmastiff,Bullmastiff_02943.jpg
train,041.Bullmastiff,Bullmastiff_02912.jpg
train,041.Bullmastiff,Bullmastiff_02930.jpg
train,041.Bullmastiff,Bullmastiff_02903.jpg
train,041.Bullmastiff,Bullmastiff_02956.jpg
train,041.Bullmastiff,Bullmastiff_02893.jpg
train,041.Bullmastiff,Bullmastiff_02938.jpg
train,041.Bullmastiff,Bullmastiff_02884.jpg
train,041.Bullmastiff,Bullmastiff_02947.jpg
train,041.Bullmastiff,Bullmastiff_02910.jpg
train,041.Bullmastiff,Bullmastiff_02901.jpg
train,041.Bullmastiff,Bullmastiff_02899.jpg
train,041.Bullmastiff,Bullmastiff_02873.jpg
train,041.Bullmastiff,Bullmastiff_02918.jpg
train,041.Bullmastiff,Bullmastiff_02891.jpg
train,041.Bullmastiff,Bullmastiff_02882.jpg
train,041.Bullmastiff,Bullmastiff_02927.jpg
train,041.Bullmastiff,Bullmastiff_02909.jpg
train,041.Bullmastiff,Bullmastiff_02945.jpg
train,041.Bullmastiff,Bullmastiff_02914.jpg
train,041.Bullmastiff,Bullmastiff_02932.jpg
train,041.Bullmastiff,Bullmastiff_02923.jpg
train,041.Bullmastiff,Bullmastiff_02941.jpg
train,041.Bullmastiff,Bullmastiff_02958.jpg
train,041.Bullmastiff,Bullmastiff_02877.jpg
train,041.Bullmastiff,Bullmastiff_02895.jpg
train,041.Bullmastiff,Bullmastiff_02886.jpg
train,041.Bullmastiff,Bullmastiff_02949.jpg
